year,count_date,fish_count,Species,Species_ID,count_location,count_location_ID
2005,8-Aug,19015,Sockeye,420,Kenai River (late-run sockeye),40
2005,9-Aug,15499,Sockeye,420,Kenai River (late-run sockeye),40
2005,10-Aug,13310,Sockeye,420,Kenai River (late-run sockeye),40
2005,11-Aug,20233,Sockeye,420,Kenai River (late-run sockeye),40
2005,12-Aug,72510,Sockeye,420,Kenai River (late-run sockeye),40
2005,13-Aug,84546,Sockeye,420,Kenai River (late-run sockeye),40
2005,14-Aug,52614,Sockeye,420,Kenai River (late-run sockeye),40
2005,15-Aug,59671,Sockeye,420,Kenai River (late-run sockeye),40
2005,16-Aug,56553,Sockeye,420,Kenai River (late-run sockeye),40
2005,17-Aug,38288,Sockeye,420,Kenai River (late-run sockeye),40
2005,18-Aug,22607,Sockeye,420,Kenai River (late-run sockeye),40
2005,19-Aug,12300,Sockeye,420,Kenai River (late-run sockeye),40
2005,20-Aug,21648,Sockeye,420,Kenai River (late-run sockeye),40
2005,21-Aug,16474,Sockeye,420,Kenai River (late-run sockeye),40
2004,1-Jul,4351,Sockeye,420,Kenai River (late-run sockeye),40
2004,2-Jul,4692,Sockeye,420,Kenai River (late-run sockeye),40
2004,3-Jul,4918,Sockeye,420,Kenai River (late-run sockeye),40
2004,4-Jul,3049,Sockeye,420,Kenai River (late-run sockeye),40
2004,5-Jul,2424,Sockeye,420,Kenai River (late-run sockeye),40
2004,6-Jul,2698,Sockeye,420,Kenai River (late-run sockeye),40
2004,7-Jul,5201,Sockeye,420,Kenai River (late-run sockeye),40
2004,8-Jul,8512,Sockeye,420,Kenai River (late-run sockeye),40
2004,9-Jul,3837,Sockeye,420,Kenai River (late-run sockeye),40
2004,10-Jul,3652,Sockeye,420,Kenai River (late-run sockeye),40
2004,11-Jul,2900,Sockeye,420,Kenai River (late-run sockeye),40
2004,12-Jul,4202,Sockeye,420,Kenai River (late-run sockeye),40
2004,13-Jul,8323,Sockeye,420,Kenai River (late-run sockeye),40
2004,14-Jul,161938,Sockeye,420,Kenai River (late-run sockeye),40
2004,15-Jul,196873,Sockeye,420,Kenai River (late-run sockeye),40
2004,16-Jul,135114,Sockeye,420,Kenai River (late-run sockeye),40
2004,17-Jul,70036,Sockeye,420,Kenai River (late-run sockeye),40
2004,18-Jul,46195,Sockeye,420,Kenai River (late-run sockeye),40
2004,19-Jul,29486,Sockeye,420,Kenai River (late-run sockeye),40
2004,20-Jul,14502,Sockeye,420,Kenai River (late-run sockeye),40
2004,21-Jul,43358,Sockeye,420,Kenai River (late-run sockeye),40
2004,22-Jul,134930,Sockeye,420,Kenai River (late-run sockeye),40
2004,23-Jul,41432,Sockeye,420,Kenai River (late-run sockeye),40
2004,24-Jul,45293,Sockeye,420,Kenai River (late-run sockeye),40
2004,25-Jul,48941,Sockeye,420,Kenai River (late-run sockeye),40
2004,26-Jul,57938,Sockeye,420,Kenai River (late-run sockeye),40
2004,27-Jul,50617,Sockeye,420,Kenai River (late-run sockeye),40
2004,28-Jul,58521,Sockeye,420,Kenai River (late-run sockeye),40
2004,29-Jul,50287,Sockeye,420,Kenai River (late-run sockeye),40
2004,30-Jul,35587,Sockeye,420,Kenai River (late-run sockeye),40
2004,31-Jul,27487,Sockeye,420,Kenai River (late-run sockeye),40
2004,1-Aug,19046,Sockeye,420,Kenai River (late-run sockeye),40
2004,2-Aug,25453,Sockeye,420,Kenai River (late-run sockeye),40
2004,3-Aug,56404,Sockeye,420,Kenai River (late-run sockeye),40
2004,4-Aug,62422,Sockeye,420,Kenai River (late-run sockeye),40
2004,5-Aug,40836,Sockeye,420,Kenai River (late-run sockeye),40
2004,6-Aug,37892,Sockeye,420,Kenai River (late-run sockeye),40
2004,7-Aug,28780,Sockeye,420,Kenai River (late-run sockeye),40
2004,8-Aug,15914,Sockeye,420,Kenai River (late-run sockeye),40
2004,9-Aug,40826,Sockeye,420,Kenai River (late-run sockeye),40
2004,10-Aug,63734,Sockeye,420,Kenai River (late-run sockeye),40
2004,11-Aug,59523,Sockeye,420,Kenai River (late-run sockeye),40
2004,12-Aug,62639,Sockeye,420,Kenai River (late-run sockeye),40
2004,13-Aug,40455,Sockeye,420,Kenai River (late-run sockeye),40
2004,14-Aug,27387,Sockeye,420,Kenai River (late-run sockeye),40
2004,15-Aug,21273,Sockeye,420,Kenai River (late-run sockeye),40
2004,16-Aug,13077,Sockeye,420,Kenai River (late-run sockeye),40
2004,17-Aug,13941,Sockeye,420,Kenai River (late-run sockeye),40
2004,18-Aug,8487,Sockeye,420,Kenai River (late-run sockeye),40
2003,1-Jul,8189,Sockeye,420,Kenai River (late-run sockeye),40
2003,2-Jul,4648,Sockeye,420,Kenai River (late-run sockeye),40
2003,3-Jul,6586,Sockeye,420,Kenai River (late-run sockeye),40
2003,4-Jul,9241,Sockeye,420,Kenai River (late-run sockeye),40
2003,5-Jul,7320,Sockeye,420,Kenai River (late-run sockeye),40
2003,6-Jul,4403,Sockeye,420,Kenai River (late-run sockeye),40
2003,7-Jul,5265,Sockeye,420,Kenai River (late-run sockeye),40
2003,8-Jul,6472,Sockeye,420,Kenai River (late-run sockeye),40
2003,9-Jul,8968,Sockeye,420,Kenai River (late-run sockeye),40
2003,10-Jul,14536,Sockeye,420,Kenai River (late-run sockeye),40
2003,11-Jul,34354,Sockeye,420,Kenai River (late-run sockeye),40
2003,12-Jul,85864,Sockeye,420,Kenai River (late-run sockeye),40
2003,13-Jul,58956,Sockeye,420,Kenai River (late-run sockeye),40
2003,14-Jul,40345,Sockeye,420,Kenai River (late-run sockeye),40
2003,15-Jul,31449,Sockeye,420,Kenai River (late-run sockeye),40
2003,16-Jul,124965,Sockeye,420,Kenai River (late-run sockeye),40
2003,17-Jul,149305,Sockeye,420,Kenai River (late-run sockeye),40
2003,18-Jul,129242,Sockeye,420,Kenai River (late-run sockeye),40
2003,19-Jul,99917,Sockeye,420,Kenai River (late-run sockeye),40
2003,20-Jul,45464,Sockeye,420,Kenai River (late-run sockeye),40
2003,21-Jul,44587,Sockeye,420,Kenai River (late-run sockeye),40
2003,22-Jul,96305,Sockeye,420,Kenai River (late-run sockeye),40
2003,23-Jul,92239,Sockeye,420,Kenai River (late-run sockeye),40
2003,24-Jul,76529,Sockeye,420,Kenai River (late-run sockeye),40
2003,25-Jul,43013,Sockeye,420,Kenai River (late-run sockeye),40
2003,26-Jul,44162,Sockeye,420,Kenai River (late-run sockeye),40
2003,27-Jul,33754,Sockeye,420,Kenai River (late-run sockeye),40
2003,28-Jul,56104,Sockeye,420,Kenai River (late-run sockeye),40
2003,29-Jul,39969,Sockeye,420,Kenai River (late-run sockeye),40
2003,30-Jul,25163,Sockeye,420,Kenai River (late-run sockeye),40
2003,31-Jul,25412,Sockeye,420,Kenai River (late-run sockeye),40
2003,1-Aug,27111,Sockeye,420,Kenai River (late-run sockeye),40
2003,2-Aug,31379,Sockeye,420,Kenai River (late-run sockeye),40
2003,3-Aug,28308,Sockeye,420,Kenai River (late-run sockeye),40
2003,4-Aug,21550,Sockeye,420,Kenai River (late-run sockeye),40
2003,5-Aug,14339,Sockeye,420,Kenai River (late-run sockeye),40
2003,6-Aug,24131,Sockeye,420,Kenai River (late-run sockeye),40
2003,7-Aug,18598,Sockeye,420,Kenai River (late-run sockeye),40
2003,8-Aug,12754,Sockeye,420,Kenai River (late-run sockeye),40
2003,9-Aug,11851,Sockeye,420,Kenai River (late-run sockeye),40
2003,10-Aug,13279,Sockeye,420,Kenai River (late-run sockeye),40
2002,1-Jul,6665,Sockeye,420,Kenai River (late-run sockeye),40
2002,2-Jul,11345,Sockeye,420,Kenai River (late-run sockeye),40
2002,3-Jul,6729,Sockeye,420,Kenai River (late-run sockeye),40
2002,4-Jul,12817,Sockeye,420,Kenai River (late-run sockeye),40
2002,5-Jul,39348,Sockeye,420,Kenai River (late-run sockeye),40
2002,6-Jul,37372,Sockeye,420,Kenai River (late-run sockeye),40
2002,7-Jul,76460,Sockeye,420,Kenai River (late-run sockeye),40
2002,8-Jul,51761,Sockeye,420,Kenai River (late-run sockeye),40
2002,9-Jul,34164,Sockeye,420,Kenai River (late-run sockeye),40
2002,10-Jul,27155,Sockeye,420,Kenai River (late-run sockeye),40
2002,11-Jul,17005,Sockeye,420,Kenai River (late-run sockeye),40
2002,12-Jul,9618,Sockeye,420,Kenai River (late-run sockeye),40
2002,13-Jul,10750,Sockeye,420,Kenai River (late-run sockeye),40
2002,14-Jul,14465,Sockeye,420,Kenai River (late-run sockeye),40
2002,15-Jul,33528,Sockeye,420,Kenai River (late-run sockeye),40
2002,16-Jul,49840,Sockeye,420,Kenai River (late-run sockeye),40
2002,17-Jul,37686,Sockeye,420,Kenai River (late-run sockeye),40
2002,18-Jul,59782,Sockeye,420,Kenai River (late-run sockeye),40
2002,19-Jul,132770,Sockeye,420,Kenai River (late-run sockeye),40
2002,20-Jul,87350,Sockeye,420,Kenai River (late-run sockeye),40
2002,21-Jul,47449,Sockeye,420,Kenai River (late-run sockeye),40
2002,22-Jul,32909,Sockeye,420,Kenai River (late-run sockeye),40
2002,23-Jul,37312,Sockeye,420,Kenai River (late-run sockeye),40
2002,24-Jul,37239,Sockeye,420,Kenai River (late-run sockeye),40
2002,25-Jul,34874,Sockeye,420,Kenai River (late-run sockeye),40
2002,26-Jul,45104,Sockeye,420,Kenai River (late-run sockeye),40
2002,27-Jul,16599,Sockeye,420,Kenai River (late-run sockeye),40
2002,28-Jul,14804,Sockeye,420,Kenai River (late-run sockeye),40
2002,29-Jul,17646,Sockeye,420,Kenai River (late-run sockeye),40
2002,30-Jul,15131,Sockeye,420,Kenai River (late-run sockeye),40
2002,31-Jul,19225,Sockeye,420,Kenai River (late-run sockeye),40
2002,1-Aug,17144,Sockeye,420,Kenai River (late-run sockeye),40
2002,2-Aug,18859,Sockeye,420,Kenai River (late-run sockeye),40
2002,3-Aug,20783,Sockeye,420,Kenai River (late-run sockeye),40
2002,4-Aug,22409,Sockeye,420,Kenai River (late-run sockeye),40
2002,5-Aug,23795,Sockeye,420,Kenai River (late-run sockeye),40
2002,6-Aug,19994,Sockeye,420,Kenai River (late-run sockeye),40
2002,7-Aug,20610,Sockeye,420,Kenai River (late-run sockeye),40
2002,8-Aug,26019,Sockeye,420,Kenai River (late-run sockeye),40
2002,9-Aug,32366,Sockeye,420,Kenai River (late-run sockeye),40
2002,10-Aug,24874,Sockeye,420,Kenai River (late-run sockeye),40
2002,11-Aug,17480,Sockeye,420,Kenai River (late-run sockeye),40
2002,12-Aug,7980,Sockeye,420,Kenai River (late-run sockeye),40
2002,13-Aug,7055,Sockeye,420,Kenai River (late-run sockeye),40
2002,14-Aug,5411,Sockeye,420,Kenai River (late-run sockeye),40
2001,1-Jul,1587,Sockeye,420,Kenai River (late-run sockeye),40
2001,2-Jul,8079,Sockeye,420,Kenai River (late-run sockeye),40
2001,3-Jul,5887,Sockeye,420,Kenai River (late-run sockeye),40
2001,4-Jul,5587,Sockeye,420,Kenai River (late-run sockeye),40
2001,5-Jul,5123,Sockeye,420,Kenai River (late-run sockeye),40
2001,6-Jul,3641,Sockeye,420,Kenai River (late-run sockeye),40
2001,7-Jul,4937,Sockeye,420,Kenai River (late-run sockeye),40
2001,8-Jul,7462,Sockeye,420,Kenai River (late-run sockeye),40
2001,9-Jul,8520,Sockeye,420,Kenai River (late-run sockeye),40
2001,10-Jul,6288,Sockeye,420,Kenai River (late-run sockeye),40
2001,11-Jul,7078,Sockeye,420,Kenai River (late-run sockeye),40
2001,12-Jul,4212,Sockeye,420,Kenai River (late-run sockeye),40
2001,13-Jul,4987,Sockeye,420,Kenai River (late-run sockeye),40
2001,14-Jul,14107,Sockeye,420,Kenai River (late-run sockeye),40
2001,15-Jul,40424,Sockeye,420,Kenai River (late-run sockeye),40
2001,16-Jul,42201,Sockeye,420,Kenai River (late-run sockeye),40
2001,17-Jul,56898,Sockeye,420,Kenai River (late-run sockeye),40
2001,18-Jul,40428,Sockeye,420,Kenai River (late-run sockeye),40
2001,19-Jul,47023,Sockeye,420,Kenai River (late-run sockeye),40
2001,20-Jul,37305,Sockeye,420,Kenai River (late-run sockeye),40
2001,21-Jul,20208,Sockeye,420,Kenai River (late-run sockeye),40
2001,22-Jul,21550,Sockeye,420,Kenai River (late-run sockeye),40
2001,23-Jul,29296,Sockeye,420,Kenai River (late-run sockeye),40
2001,24-Jul,52561,Sockeye,420,Kenai River (late-run sockeye),40
2001,25-Jul,68412,Sockeye,420,Kenai River (late-run sockeye),40
2001,26-Jul,70963,Sockeye,420,Kenai River (late-run sockeye),40
2001,27-Jul,48154,Sockeye,420,Kenai River (late-run sockeye),40
2001,28-Jul,25927,Sockeye,420,Kenai River (late-run sockeye),40
2001,29-Jul,21721,Sockeye,420,Kenai River (late-run sockeye),40
2001,30-Jul,24956,Sockeye,420,Kenai River (late-run sockeye),40
2001,31-Jul,20729,Sockeye,420,Kenai River (late-run sockeye),40
2001,1-Aug,19694,Sockeye,420,Kenai River (late-run sockeye),40
2001,2-Aug,20509,Sockeye,420,Kenai River (late-run sockeye),40
2001,3-Aug,15443,Sockeye,420,Kenai River (late-run sockeye),40
2001,4-Aug,18602,Sockeye,420,Kenai River (late-run sockeye),40
2001,5-Aug,11881,Sockeye,420,Kenai River (late-run sockeye),40
2001,6-Aug,12612,Sockeye,420,Kenai River (late-run sockeye),40
2001,7-Aug,13194,Sockeye,420,Kenai River (late-run sockeye),40
2001,8-Aug,12466,Sockeye,420,Kenai River (late-run sockeye),40
2001,9-Aug,6220,Sockeye,420,Kenai River (late-run sockeye),40
2001,10-Aug,6925,Sockeye,420,Kenai River (late-run sockeye),40
2001,11-Aug,2862,Sockeye,420,Kenai River (late-run sockeye),40
2001,12-Aug,7550,Sockeye,420,Kenai River (late-run sockeye),40
2001,13-Aug,2124,Sockeye,420,Kenai River (late-run sockeye),40
2000,1-Jul,2373,Sockeye,420,Kenai River (late-run sockeye),40
2000,2-Jul,2202,Sockeye,420,Kenai River (late-run sockeye),40
2000,3-Jul,4506,Sockeye,420,Kenai River (late-run sockeye),40
2000,4-Jul,4453,Sockeye,420,Kenai River (late-run sockeye),40
2000,5-Jul,2587,Sockeye,420,Kenai River (late-run sockeye),40
2000,6-Jul,3073,Sockeye,420,Kenai River (late-run sockeye),40
2000,7-Jul,5835,Sockeye,420,Kenai River (late-run sockeye),40
2000,8-Jul,5466,Sockeye,420,Kenai River (late-run sockeye),40
2000,9-Jul,10018,Sockeye,420,Kenai River (late-run sockeye),40
2000,10-Jul,12622,Sockeye,420,Kenai River (late-run sockeye),40
2000,11-Jul,6424,Sockeye,420,Kenai River (late-run sockeye),40
2000,12-Jul,6208,Sockeye,420,Kenai River (late-run sockeye),40
2000,13-Jul,35806,Sockeye,420,Kenai River (late-run sockeye),40
2000,14-Jul,133048,Sockeye,420,Kenai River (late-run sockeye),40
2000,15-Jul,116307,Sockeye,420,Kenai River (late-run sockeye),40
2000,16-Jul,66736,Sockeye,420,Kenai River (late-run sockeye),40
2000,17-Jul,33970,Sockeye,420,Kenai River (late-run sockeye),40
2000,18-Jul,45112,Sockeye,420,Kenai River (late-run sockeye),40
2000,19-Jul,35873,Sockeye,420,Kenai River (late-run sockeye),40
2000,20-Jul,18136,Sockeye,420,Kenai River (late-run sockeye),40
2000,21-Jul,17575,Sockeye,420,Kenai River (late-run sockeye),40
2000,22-Jul,17179,Sockeye,420,Kenai River (late-run sockeye),40
2000,23-Jul,26636,Sockeye,420,Kenai River (late-run sockeye),40
2000,24-Jul,37254,Sockeye,420,Kenai River (late-run sockeye),40
2000,25-Jul,33913,Sockeye,420,Kenai River (late-run sockeye),40
2000,26-Jul,31591,Sockeye,420,Kenai River (late-run sockeye),40
2000,27-Jul,25687,Sockeye,420,Kenai River (late-run sockeye),40
2000,28-Jul,22162,Sockeye,420,Kenai River (late-run sockeye),40
2000,29-Jul,22881,Sockeye,420,Kenai River (late-run sockeye),40
2000,30-Jul,12477,Sockeye,420,Kenai River (late-run sockeye),40
2000,31-Jul,9588,Sockeye,420,Kenai River (late-run sockeye),40
2000,1-Aug,10302,Sockeye,420,Kenai River (late-run sockeye),40
2000,2-Aug,7014,Sockeye,420,Kenai River (late-run sockeye),40
2000,3-Aug,12596,Sockeye,420,Kenai River (late-run sockeye),40
2000,4-Aug,13864,Sockeye,420,Kenai River (late-run sockeye),40
2000,5-Aug,11418,Sockeye,420,Kenai River (late-run sockeye),40
2000,6-Aug,9653,Sockeye,420,Kenai River (late-run sockeye),40
2000,7-Aug,8182,Sockeye,420,Kenai River (late-run sockeye),40
2000,8-Aug,6573,Sockeye,420,Kenai River (late-run sockeye),40
2000,9-Aug,6086,Sockeye,420,Kenai River (late-run sockeye),40
2000,10-Aug,7309,Sockeye,420,Kenai River (late-run sockeye),40
1999,1-Jul,1261,Sockeye,420,Kenai River (late-run sockeye),40
1999,2-Jul,1216,Sockeye,420,Kenai River (late-run sockeye),40
1999,3-Jul,955,Sockeye,420,Kenai River (late-run sockeye),40
1999,4-Jul,921,Sockeye,420,Kenai River (late-run sockeye),40
1999,5-Jul,1321,Sockeye,420,Kenai River (late-run sockeye),40
1999,6-Jul,2452,Sockeye,420,Kenai River (late-run sockeye),40
1999,7-Jul,3718,Sockeye,420,Kenai River (late-run sockeye),40
1999,8-Jul,5031,Sockeye,420,Kenai River (late-run sockeye),40
1999,9-Jul,6294,Sockeye,420,Kenai River (late-run sockeye),40
1999,10-Jul,4858,Sockeye,420,Kenai River (late-run sockeye),40
1999,11-Jul,2818,Sockeye,420,Kenai River (late-run sockeye),40
1999,12-Jul,2916,Sockeye,420,Kenai River (late-run sockeye),40
1999,13-Jul,2833,Sockeye,420,Kenai River (late-run sockeye),40
1999,14-Jul,5707,Sockeye,420,Kenai River (late-run sockeye),40
1999,15-Jul,10949,Sockeye,420,Kenai River (late-run sockeye),40
1999,16-Jul,5229,Sockeye,420,Kenai River (late-run sockeye),40
1999,17-Jul,14696,Sockeye,420,Kenai River (late-run sockeye),40
1999,18-Jul,35088,Sockeye,420,Kenai River (late-run sockeye),40
1999,19-Jul,47566,Sockeye,420,Kenai River (late-run sockeye),40
1999,20-Jul,29405,Sockeye,420,Kenai River (late-run sockeye),40
1999,21-Jul,39674,Sockeye,420,Kenai River (late-run sockeye),40
1999,22-Jul,57534,Sockeye,420,Kenai River (late-run sockeye),40
1999,23-Jul,67129,Sockeye,420,Kenai River (late-run sockeye),40
1999,24-Jul,58214,Sockeye,420,Kenai River (late-run sockeye),40
1999,25-Jul,100450,Sockeye,420,Kenai River (late-run sockeye),40
1999,26-Jul,79862,Sockeye,420,Kenai River (late-run sockeye),40
1999,27-Jul,84545,Sockeye,420,Kenai River (late-run sockeye),40
1999,28-Jul,66386,Sockeye,420,Kenai River (late-run sockeye),40
1999,29-Jul,43811,Sockeye,420,Kenai River (late-run sockeye),40
1999,30-Jul,32414,Sockeye,420,Kenai River (late-run sockeye),40
1999,31-Jul,21176,Sockeye,420,Kenai River (late-run sockeye),40
1999,1-Aug,26248,Sockeye,420,Kenai River (late-run sockeye),40
1999,2-Aug,27136,Sockeye,420,Kenai River (late-run sockeye),40
1999,3-Aug,19520,Sockeye,420,Kenai River (late-run sockeye),40
1999,4-Aug,19662,Sockeye,420,Kenai River (late-run sockeye),40
1999,5-Aug,16705,Sockeye,420,Kenai River (late-run sockeye),40
1999,6-Aug,18331,Sockeye,420,Kenai River (late-run sockeye),40
1999,7-Aug,27308,Sockeye,420,Kenai River (late-run sockeye),40
1999,8-Aug,26492,Sockeye,420,Kenai River (late-run sockeye),40
1999,9-Aug,21290,Sockeye,420,Kenai River (late-run sockeye),40
1999,10-Aug,9843,Sockeye,420,Kenai River (late-run sockeye),40
1999,11-Aug,10787,Sockeye,420,Kenai River (late-run sockeye),40
1999,12-Aug,14861,Sockeye,420,Kenai River (late-run sockeye),40
1999,13-Aug,8449,Sockeye,420,Kenai River (late-run sockeye),40
1999,14-Aug,12218,Sockeye,420,Kenai River (late-run sockeye),40
1999,15-Aug,15049,Sockeye,420,Kenai River (late-run sockeye),40
1999,16-Aug,9719,Sockeye,420,Kenai River (late-run sockeye),40
1999,17-Aug,8752,Sockeye,420,Kenai River (late-run sockeye),40
1999,18-Aug,8204,Sockeye,420,Kenai River (late-run sockeye),40
1998,1-Jul,2431,Sockeye,420,Kenai River (late-run sockeye),40
1998,2-Jul,4634,Sockeye,420,Kenai River (late-run sockeye),40
1998,3-Jul,3835,Sockeye,420,Kenai River (late-run sockeye),40
1998,4-Jul,3646,Sockeye,420,Kenai River (late-run sockeye),40
1998,5-Jul,4501,Sockeye,420,Kenai River (late-run sockeye),40
1998,6-Jul,8083,Sockeye,420,Kenai River (late-run sockeye),40
1998,7-Jul,8575,Sockeye,420,Kenai River (late-run sockeye),40
1998,8-Jul,8516,Sockeye,420,Kenai River (late-run sockeye),40
1998,9-Jul,12015,Sockeye,420,Kenai River (late-run sockeye),40
1998,10-Jul,14040,Sockeye,420,Kenai River (late-run sockeye),40
1998,11-Jul,6094,Sockeye,420,Kenai River (late-run sockeye),40
1998,12-Jul,3837,Sockeye,420,Kenai River (late-run sockeye),40
1998,13-Jul,3947,Sockeye,420,Kenai River (late-run sockeye),40
1998,14-Jul,4211,Sockeye,420,Kenai River (late-run sockeye),40
1998,15-Jul,6260,Sockeye,420,Kenai River (late-run sockeye),40
1998,16-Jul,14737,Sockeye,420,Kenai River (late-run sockeye),40
1998,17-Jul,52284,Sockeye,420,Kenai River (late-run sockeye),40
1998,18-Jul,37475,Sockeye,420,Kenai River (late-run sockeye),40
1998,19-Jul,28422,Sockeye,420,Kenai River (late-run sockeye),40
1998,20-Jul,24777,Sockeye,420,Kenai River (late-run sockeye),40
1998,21-Jul,16194,Sockeye,420,Kenai River (late-run sockeye),40
1998,22-Jul,28096,Sockeye,420,Kenai River (late-run sockeye),40
1998,23-Jul,67601,Sockeye,420,Kenai River (late-run sockeye),40
1998,24-Jul,66374,Sockeye,420,Kenai River (late-run sockeye),40
1998,25-Jul,45963,Sockeye,420,Kenai River (late-run sockeye),40
1998,26-Jul,29122,Sockeye,420,Kenai River (late-run sockeye),40
1998,27-Jul,33169,Sockeye,420,Kenai River (late-run sockeye),40
1998,28-Jul,56848,Sockeye,420,Kenai River (late-run sockeye),40
1998,29-Jul,61745,Sockeye,420,Kenai River (late-run sockeye),40
1998,30-Jul,44950,Sockeye,420,Kenai River (late-run sockeye),40
1998,31-Jul,54421,Sockeye,420,Kenai River (late-run sockeye),40
1998,1-Aug,78018,Sockeye,420,Kenai River (late-run sockeye),40
1998,2-Aug,94921,Sockeye,420,Kenai River (late-run sockeye),40
1998,3-Aug,17626,Sockeye,420,Kenai River (late-run sockeye),40
1998,4-Aug,11730,Sockeye,420,Kenai River (late-run sockeye),40
1998,5-Aug,11638,Sockeye,420,Kenai River (late-run sockeye),40
1998,6-Aug,21671,Sockeye,420,Kenai River (late-run sockeye),40
1998,7-Aug,16283,Sockeye,420,Kenai River (late-run sockeye),40
1998,8-Aug,14943,Sockeye,420,Kenai River (late-run sockeye),40
1998,9-Aug,10555,Sockeye,420,Kenai River (late-run sockeye),40
1998,10-Aug,10320,Sockeye,420,Kenai River (late-run sockeye),40
1998,11-Aug,13226,Sockeye,420,Kenai River (late-run sockeye),40
1998,12-Aug,12001,Sockeye,420,Kenai River (late-run sockeye),40
1998,13-Aug,15258,Sockeye,420,Kenai River (late-run sockeye),40
1997,1-Jul,4767,Sockeye,420,Kenai River (late-run sockeye),40
1997,2-Jul,7085,Sockeye,420,Kenai River (late-run sockeye),40
1997,3-Jul,8305,Sockeye,420,Kenai River (late-run sockeye),40
1997,4-Jul,10643,Sockeye,420,Kenai River (late-run sockeye),40
1997,5-Jul,12889,Sockeye,420,Kenai River (late-run sockeye),40
1997,6-Jul,6534,Sockeye,420,Kenai River (late-run sockeye),40
1997,7-Jul,5342,Sockeye,420,Kenai River (late-run sockeye),40
1997,8-Jul,9405,Sockeye,420,Kenai River (late-run sockeye),40
1997,9-Jul,5093,Sockeye,420,Kenai River (late-run sockeye),40
1997,10-Jul,31096,Sockeye,420,Kenai River (late-run sockeye),40
1997,11-Jul,75520,Sockeye,420,Kenai River (late-run sockeye),40
1997,12-Jul,84962,Sockeye,420,Kenai River (late-run sockeye),40
1997,13-Jul,93785,Sockeye,420,Kenai River (late-run sockeye),40
1997,14-Jul,89068,Sockeye,420,Kenai River (late-run sockeye),40
1997,15-Jul,26105,Sockeye,420,Kenai River (late-run sockeye),40
1997,16-Jul,55047,Sockeye,420,Kenai River (late-run sockeye),40
1997,17-Jul,106242,Sockeye,420,Kenai River (late-run sockeye),40
1997,18-Jul,119631,Sockeye,420,Kenai River (late-run sockeye),40
1997,19-Jul,9660,Sockeye,420,Kenai River (late-run sockeye),40
1997,20-Jul,31013,Sockeye,420,Kenai River (late-run sockeye),40
1997,21-Jul,30653,Sockeye,420,Kenai River (late-run sockeye),40
1997,22-Jul,14501,Sockeye,420,Kenai River (late-run sockeye),40
1997,23-Jul,47462,Sockeye,420,Kenai River (late-run sockeye),40
1997,24-Jul,99451,Sockeye,420,Kenai River (late-run sockeye),40
1997,25-Jul,15403,Sockeye,420,Kenai River (late-run sockeye),40
1997,26-Jul,9526,Sockeye,420,Kenai River (late-run sockeye),40
1997,27-Jul,5517,Sockeye,420,Kenai River (late-run sockeye),40
1997,28-Jul,6743,Sockeye,420,Kenai River (late-run sockeye),40
1997,29-Jul,10109,Sockeye,420,Kenai River (late-run sockeye),40
1997,30-Jul,9748,Sockeye,420,Kenai River (late-run sockeye),40
1997,31-Jul,9275,Sockeye,420,Kenai River (late-run sockeye),40
1997,1-Aug,5610,Sockeye,420,Kenai River (late-run sockeye),40
1997,2-Aug,3726,Sockeye,420,Kenai River (late-run sockeye),40
1997,3-Aug,5806,Sockeye,420,Kenai River (late-run sockeye),40
1997,4-Aug,5151,Sockeye,420,Kenai River (late-run sockeye),40
1997,5-Aug,4917,Sockeye,420,Kenai River (late-run sockeye),40
1997,6-Aug,18240,Sockeye,420,Kenai River (late-run sockeye),40
1997,7-Aug,19619,Sockeye,420,Kenai River (late-run sockeye),40
1997,8-Aug,31375,Sockeye,420,Kenai River (late-run sockeye),40
1997,9-Aug,25534,Sockeye,420,Kenai River (late-run sockeye),40
1997,10-Aug,15913,Sockeye,420,Kenai River (late-run sockeye),40
1997,11-Aug,30593,Sockeye,420,Kenai River (late-run sockeye),40
1997,12-Aug,26240,Sockeye,420,Kenai River (late-run sockeye),40
1997,13-Aug,29943,Sockeye,420,Kenai River (late-run sockeye),40
1997,14-Aug,22670,Sockeye,420,Kenai River (late-run sockeye),40
1997,15-Aug,18676,Sockeye,420,Kenai River (late-run sockeye),40
1997,16-Aug,13273,Sockeye,420,Kenai River (late-run sockeye),40
1997,17-Aug,24690,Sockeye,420,Kenai River (late-run sockeye),40
1997,18-Aug,20122,Sockeye,420,Kenai River (late-run sockeye),40
1997,19-Aug,20030,Sockeye,420,Kenai River (late-run sockeye),40
1997,20-Aug,18675,Sockeye,420,Kenai River (late-run sockeye),40
1997,21-Aug,17542,Sockeye,420,Kenai River (late-run sockeye),40
1997,22-Aug,18019,Sockeye,420,Kenai River (late-run sockeye),40
1997,23-Aug,20010,Sockeye,420,Kenai River (late-run sockeye),40
1997,24-Aug,23774,Sockeye,420,Kenai River (late-run sockeye),40
1997,25-Aug,22003,Sockeye,420,Kenai River (late-run sockeye),40
1996,1-Jul,1095,Sockeye,420,Kenai River (late-run sockeye),40
1996,2-Jul,1059,Sockeye,420,Kenai River (late-run sockeye),40
1996,3-Jul,1120,Sockeye,420,Kenai River (late-run sockeye),40
1996,4-Jul,1631,Sockeye,420,Kenai River (late-run sockeye),40
1996,5-Jul,2599,Sockeye,420,Kenai River (late-run sockeye),40
